CTC
1200000
1200000
1215025
1220000
1220000
1220000
1220000
1220000
1220000
1220000
1220000
1220000
1224000
1224000
1226950
1260000
1260000
1260000
1260000
1271000
1271000
1271000
1283484
1283484
1283484
1283484
1290604
1290604
1290604
1290604
1300000
1300000
1300000
1300000
1300000
1300000
1300000
1300000
1300000
1300000
1300000
1300000
1300000
1300000
1300000
1300000
1300000
1300000
1300000
1300000
1300000
1300000
1300000
1300000
1300000
1300000
1300000
1300000
1300000
1300000
1300000
1300000
1305500
1311258
1311258
1311258
1311258
1311258
1311258
1311258
1311258
1311258
1311258
1311258
1311258
1311258
1311258
1311258
1320000
1320000
1320000
1320000
1320000
1320000
1340000
1350000
1350000
1350000
1350000
1350000
1350000
1350000
1350000
1350000
1350000
1350000
1350000
1350000
1365600
1365600
1365600
1365600
1365600
1365600
1365600
1365600
1400000
1400000
1400000
1400000
1400000
1400000
1400000
1400000
1400000
1400000
1400000
1400000
1400000
1400000
1400000
1400000
1400000
1400000
1400000
1400000
1400000
1400000
1400000
1400000
1400000
1400000
1400000
1400000
1400000
1400000
1400000
1400000
1400000
1400000
1400000
1400000
1400000
1400000
1400000
1400000
1400000
1400000
1400000
1400593
1400593
1410000
1410000
1410000
1410000
1410000
1410000
1410000
1410000
1423000
1424294
1424294
1424294
1443306
1443306
1443306
1443306
1443306
1443306
1443306
1443306
1443306
1445506
1450000
1450000
1450000
1450000
1450000
1450000
1450000
1460000
1460000
1460000
1460000
1475000
1475000
1475000
1475000
1475000
1475000
1475000
1475000
1475000
1475000
1475000
1475000
1475000
1475000
1475000
1475000
1475000
1477000
1477000
1477000
1477000
1477000
1477000
1477000
1477000
1477000
1477000
1477000
1477000
1478400
1493000
1493000
1493000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500000
1500003
1500003
1500039
1534962
1534962
1534962
1534962
1534962
1534962
1550000
1550000
1550000
1550000
1550000
1550000
1550000
1584831
1592000
1592000
1592000
1592000
1592000
1592000
1600000
1600000
1600000
1600000
1600000
1600000
1600000
1600000
1600000
1600000
1600000
1600000
1600000
1600000
1600000
1600000
1600000
1600000
1600000
1600000
1600000
1600000
1600000
1600000
1600000
1600000
1600000
1600000
1600000
1600000
1600000
1600000
1600000
1600000
1600000
1600000
1600000
1600000
1600000
1600000
1600000
1600000
1600000
1600000
1600000
1600440
1600440
1620000
1620000
1620000
1637000
1645000
1650000
1650000
1650000
1650000
1650000
1650000
1650000
1650000
1650000
1650000
1650000
1650000
1650000
1650000
1650000
1655900
1665202
1675000
1675000
1675000
1675000
1675555
1675555
1680000
1680000
1680000
1680000
1680000
1680000
1680000
1680000
1680000
1680000
1680000
1680000
1680000
1700000
1700000
1700000
1700000
1700000
1700000
1700000
1700000
1700557
1700557
1708000
1708000
1708000
1708000
1708000
1708000
1708000
1708000
1708962
1708962
1720000
1720000
1720000
1720000
1720000
1720000
1741824
1763160
1800000
1800000
1800000
1800000
1800000
1800000
1800000
1800000
1800000
1800000
1800000
1800000
1800000
1800000
1800000
1800000
1800000
1800000
1800000
1800000
1800000
1800000
1800000
1800000
1800000
1800000
1800000
1800000
1800000
1800000
1800000
1800000
1830000
1830000
1830000
1850000
1850000
1850000
1850000
1850000
1850000
1850000
1850000
1850000
1850000
1850000
1850000
1850000
1850000
1850000
1852881
1852881
1852881
1860000
1900000
1900000
1900000
1900000
1900000
1900000
1900000
1900000
1924615
1947584
1947584
1948000
1948000
1948000
1948000
1948000
1948000
1948000
1948000
1950000
1950000
1950000
1950000
1950000
1950000
1950000
1950687
1950687
1950687
1961733
1961783
1961783
1961783
1961873
1961873
1961873
1965000
1965000
1965000
1965000
1980000
2000000
2000000
2000000
2000000
2000000
2000000
2000000
2000000
2000000
2000000
2000000
2000000
2000000
2000000
2000000
2000000
2000000
2000000
2000000
2000000
2000000
2000000
2000000
2000000
2000000
2000000
2000000
2000000
2000000
2000000
2000000
2000000
2000131
2001308
2001308
2001308
2006000
2006000
2006000
2006000
2006000
2015000
2015000
2015000
2015000
2015000
2024223
2024223
2024226
2024226
2024226
2024226
2024226
2024226
2024226
2024226
2024226
2024226
2043500
2043500
2043500
2043500
2043500
2043500
2043500
2043500
2050000
2050000
2050000
2050000
2050000
2050000
2074000
2074000
2074000
2074000
2074000
2074000
2080000
2100000
2100000
2100000
2100000
2116000
2117908
2128000
2128000
2128000
2128000
2128000
2128000
2128000
2128000
2128000
2128000
2130000
2133600
2139700
2139700
2139700
2139700
2150000
2150000
2150000
2150000
2150000
2150000
2150000
2163600
2174000
2174000
2174000
2174000
2174000
2174000
2174000
2199995
2200000
2200000
2200000
2200000
2200000
2200000
2200000
2200000
2200000
2200000
2200000
2223259
2223259
2223259
2250000
2250000
2250000
2250000
2250000
2250000
2250000
2250000
2286000
2291328
2291328
2291328
2291328
2299758
2299758
2299758
2300000
2303338
2303338
2303338
2325657
2350000
2350000
2352000
2352000
2352000
2352000
2352000
2352000
2352000
2352000
2352000
2370000
2370000
2370000
2370000
2370000
2370000
2370000
2374434
2374434
2374434
2374434
2374434
2374434
2374434
2374434
2374434
2374434
2400000
2400000
2400000
2400000
2400000
2400000
2400000
2400000
2400000
2400000
2400000
2400000
2400000
2400000
2400000
2400000
2400000
2400000
2400000
2400000
2400000
2400000
2400000
2450000
2450000
2450000
2450000
2450000
2450000
2450000
2450000
2450000
2450000
2450000
2450000
2450000
2450000
2470000
2470000
2470000
2470000
2470000
2470000
2474633
2474633
2481013
2500000
2500000
2500000
2500000
2500000
2500000
2500000
2500000
2500000
2500000
2500000
2500000
2500000
2516936
2536268
2545561
2567586
2567586
2591039
2600000
2600000
2600000
2600000
2607283
2650000
2650000
2650000
2654400
2664306
2664308
2664308
2664308
2664308
2700000
2712567
2712567
2712567
2712567
2712567
2712567
2712567
2712567
2712567
2712567
2746471
2746471
2750000
2760000
2760000
2760000
2785666
2799758
2799758
2799758
2799758
2799758
2799758
2799758
2799758
2800000
2800000
2800000
2800000
2800000
2838833
2838833
2838833
2885848
2937904
2937904
2937904
2940074
2948000
2975000
2975000
2975000
3000000
3000000
3000000
3000000
3000000
3000000
3000000
3000000
3000000
3000000
3000000
3000000
3000000
3000000
3000000
3000000
3000000
3000000
3000000
3000000
3000000
3000000
3000000
3008500
3013880
3013880
3013880
3013880
3013880
3013880
3013880
3013880
3013880
3050000
3050000
3050000
3062575
3062575
3062575
3100000
3100000
3100000
3100000
3106353
3110000
3110000
3110000
3110000
3200000
3200000
3257000
3257695
3276000
3293750
3293750
3362575
3400000
3400000
3400000
3400000
3400000
3400000
3400000
3400000
3400000
3400000
3400000
3400000
3400000
3400000
3400000
3400000
3400000
3400000
3400000
3400000
3400000
3405400
3410250
3415500
3415500
3415500
3422000
3432000
3462950
3462950
3462950
3462950
3462950
3462950
3462950
3500000
3500000
3500000
3500000
3500000
3500000
3500000
3500000
3500000
3500000
3500000
3500000
3503150
3505400
3505400
3505400
3524790
3524790
3524790
3524790
3524790
3524790
3524790
3524790
3524790
3564400
3600000
3600000
3639000
3639000
3639000
3642060
3642060
3642060
3642060
3642060
3642060
3650000
3650000
3650000
3650000
3650000
3650000
3650000
3650000
3650000
3650000
3650000
3650000
3650000
3650000
3650000
3750000
3750000
3750000
3750000
3755845
3755845
3755845
3755845
3755845
3755845
3844270
3844270
3844270
3883430
3886480
3886480
3886480
3886480
3927190
3927190
3927190
3927190
3927190
3927190
3927190
3927190
3927190
3927190
3927190
3927190
3927190
3927190
3927190
3927190
3927190
3927190
3973366
3973666
3973666
3973666
3973666
3973666
3973666
3973666
3973666
3973666
3973666
3973668
4000000
4016480
4016480
4016480
4032000
4095000
4095000
4095000
4095000
4100000
4100000
4140000
4289000
4308000
4400000
4400000
4400000
4400000
4400000
4410983
4410983
4410983
4500000
4500000
4510716
4510716
4699339
4699339
4699339
4699339
4713916
4713916
4774000
4774000
4774000
4774000
4827000
4827000
4827000
4950000
5000000
5015744
5100087
5100087
5100332
5100362
5100362
5100362
5100382
5103200
5103200
5103200
5103200
5103200
5103200
5103200
5103200
5103200
5103200
5103200
5103200
5103200
5103200
5103200
5103200
5103200
5103200
5103200
5103200
5103200
5103200
5103200
5103200
5103200
5103200
5103200
5103200
5103200
5103200
5200000
5200000
5200000
5374000
5374000
5471920
5471920
5969373
5969376
5969376
6200000
6200000
6230000
6230000
6230000
7000000
7000000
8237890
8400000
8400000
8400000
8400000
8973666
9300000
9300000
9300000
9300000
9300000
9300000
9300000
9500000
12000000
12000000
13500000
13860000
16800000
16800000
16978000
16978000
16978000
